last_price,bedrooms,kitchen_area,living_area,total_area,balconies,ceiling_height,floors_total,floor,bike_parking,is_studio,is_open_plan,airport_dist,city_center_dist
81800.0,1,10.0,20.0,39.0,0,2.7,12,2,0,0,0,15801,16447
192000.0,3,8.8,60.0,87.5,1,2.5,15,8,0,0,0,38953,8212
270000.0,4,16.5,60.0,118.3,5,2.78,20,7,0,0,0,42751,12627
120000.0,1,10.0,28.0,42.0,0,3.0,24,4,0,0,0,27893,12416
120000.0,3,7.3,42.8,64.6,0,2.6,12,10,0,0,0,29906,12738
237888.0,2,10.63,38.4,70.8,0,3.1,16,12,0,0,0,37434,8460
123400.0,3,5.0,34.0,54.0,1,2.5,5,4,0,0,0,10710,12154
80000.0,1,7.7,18.3,32.6,0,2.5,12,7,0,0,0,13037,9869
154000.0,2,10.0,31.0,56.4,0,2.6,10,1,0,0,0,49136,16806
90000.0,2,6.0,27.0,43.0,1,2.6,5,5,0,0,0,11080,10712
85800.0,2,6.3,27.1,44.0,0,2.55,9,4,0,0,0,44855,17093
107000.0,2,7.3,32.5,52.0,1,2.65,16,2,0,0,0,34177,13323
93700.0,1,20.52,13.9,43.98,2,2.7,25,10,0,0,0,54337,18830
250000.0,2,10.3,42.0,75.0,0,3.1,6,3,0,0,0,27492,9380
94000.0,1,11.0,19.0,38.2,0,2.7,9,8,0,0,0,46338,15858
93600.0,2,9.0,32.0,52.0,2,2.6,16,10,0,0,0,14297,13094
130000.0,3,10.3,37.3,59.6,0,3.05,5,1,0,0,0,23319,4585
128000.0,4,6.2,57.0,75.6,0,2.7,9,1,0,0,0,46469,15063
90000.0,1,12.5,17.0,44.3,1,2.52,16,11,0,0,0,44397,14469
85000.0,2,10.3,25.0,49.2,1,2.55,11,4,0,0,0,16278,15074
100000.0,2,6.58,30.62,46.11,0,2.6,5,5,0,0,0,27396,8153
100000.0,1,11.5,19.2,39.0,0,2.8,24,5,0,0,0,11627,13073
105000.0,1,6.2,16.4,29.6,1,3.0,5,5,0,0,0,22481,2733
206000.0,3,14.6,52.8,92.2,0,2.75,10,1,0,0,0,22704,9763
62000.0,1,6.0,16.5,30.5,0,2.6,5,4,0,0,0,19775,15371
200000.0,4,14.0,64.0,104.0,0,3.0,6,4,0,0,0,25210,4004
86000.0,1,11.0,17.0,36.0,0,2.75,20,7,0,0,0,17399,16408
106000.0,2,9.0,35.0,54.0,0,2.7,12,5,0,0,0,9508,11627
110000.0,3,6.1,39.2,57.2,0,2.6,10,7,0,0,0,35357,13164
81800.0,2,7.2,27.0,45.0,1,2.5,5,4,0,0,0,47107,15307
105000.0,1,7.9,21.0,36.6,1,3.0,9,4,0,0,0,32106,5065
107800.0,3,7.0,35.2,54.0,0,2.5,5,3,0,0,0,13986,14261
370000.0,3,9.0,52.0,74.0,0,3.65,4,4,0,0,0,23896,2247
61800.0,1,6.3,18.0,33.0,0,2.5,9,3,0,0,0,51844,16526
56000.0,1,8.7,17.0,34.3,0,2.53,9,3,0,0,0,39954,19009
110000.0,2,8.8,33.8,56.7,0,2.88,5,2,0,0,0,15875,8872
77000.0,4,5.0,36.0,50.0,0,2.5,5,1,0,0,0,13984,15063
114400.0,3,7.2,42.5,60.0,1,2.8,9,5,0,0,0,11930,13373
98000.0,2,9.0,30.0,52.0,0,3.0,3,2,0,0,0,23488,3030
90000.0,2,7.0,30.9,50.4,1,2.52,9,8,0,0,0,35148,12282
119000.0,2,13.0,35.0,60.0,1,22.6,14,11,0,0,0,27028,12570
95980.0,1,11.0,18.0,40.3,0,2.5,15,2,0,0,0,18119,13347
200000.0,2,12.0,32.0,70.0,0,3.0,14,10,0,0,0,10275,13875
116000.0,3,10.0,39.5,62.2,0,2.55,9,6,0,0,0,12745,15336
76000.0,1,7.1,19.2,34.0,2,2.55,9,8,0,0,0,51029,15041
73400.0,1,9.8,16.4,38.5,0,2.65,12,2,0,0,0,19691,21403
259800.0,3,35.0,40.0,80.0,0,3.0,7,2,0,0,0,10832,10252
106000.0,1,10.0,17.0,42.0,2,3.0,16,15,0,0,0,33531,12163
176000.0,3,17.4,52.6,92.0,0,3.62,6,3,0,0,0,19979,2454
112400.4,3,15.7,45.6,82.3,0,2.7,21,12,0,0,0,21793,17121
772000.0,4,14.0,102.0,190.0,2,3.1,15,7,0,0,0,31744,4836
113000.0,2,6.8,28.2,46.8,0,3.0,5,4,0,0,0,12982,7364
117800.0,3,8.4,42.7,69.0,0,2.6,9,1,0,0,0,29894,7266
238000.0,4,18.0,60.0,110.6,2,3.0,6,2,0,0,0,30987,4172
66980.0,1,7.2,21.3,36.0,0,2.6,12,10,0,0,0,37153,11468
78800.0,2,5.0,25.0,41.0,1,2.5,4,4,0,0,0,18508,10039
87000.0,2,5.8,27.4,41.9,0,2.5,5,5,0,0,0,41919,14424
152000.0,4,6.8,54.8,73.9,0,2.55,9,6,0,0,0,44975,13640
115000.0,3,9.5,48.8,71.2,1,3.0,5,4,0,0,0,29364,8212
105000.0,3,5.5,42.6,59.4,1,2.5,9,2,0,0,0,13706,14785
73000.0,2,6.5,30.0,45.7,0,2.55,5,3,0,0,0,23269,14371
63800.0,1,7.2,22.0,39.0,0,2.65,9,3,0,0,0,30011,12872
108000.0,3,8.2,46.2,69.5,0,2.7,12,1,0,0,0,14809,13606
83000.0,1,10.8,20.1,39.4,1,2.65,16,4,0,0,0,33617,11907
154000.0,3,11.0,50.0,85.0,0,2.7,10,1,0,0,0,15923,14719
112500.0,2,11.4,29.7,56.6,0,2.55,10,6,0,0,0,35412,15713
111000.0,2,9.0,30.5,52.0,0,3.2,6,6,0,0,0,20095,6052
90000.0,3,6.5,40.3,61.0,0,2.5,9,3,0,0,0,26454,13887
59800.0,1,9.4,18.14,38.4,1,2.8,17,2,0,0,0,43642,9496
94000.0,3,7.0,38.5,59.0,2,2.5,9,7,0,0,0,49178,16848
68000.0,1,7.2,15.5,30.0,0,2.5,9,9,0,0,0,42138,14642
110000.0,2,10.1,34.4,57.7,0,3.0,5,1,0,0,0,23046,10415
460000.0,7,27.0,162.0,226.0,1,3.5,4,4,0,0,0,24151,4719
67000.0,1,7.5,18.0,36.5,2,2.65,9,2,0,0,0,33052,12793
99000.0,1,7.6,17.5,36.4,0,2.5,10,4,0,0,0,27417,6119
122000.0,2,11.7,35.5,58.5,1,2.7,23,6,0,0,0,22219,17547
82000.0,1,8.0,17.5,34.5,0,2.5,14,5,0,0,0,51331,15453
160000.0,3,8.0,44.4,70.2,0,2.7,12,5,0,0,0,35340,11371
84000.0,3,7.0,43.0,60.1,2,2.65,9,1,0,0,0,28530,14249
133000.0,3,7.4,34.7,58.1,2,2.7,8,4,0,0,0,18982,7206
154000.0,3,9.6,45.7,75.2,2,2.53,9,2,0,0,0,13007,15598
71000.0,1,8.0,17.0,36.0,0,2.5,9,3,0,0,0,49948,14779
169680.0,1,18.1,19.0,45.6,0,3.11,4,4,0,0,0,24818,5037
88000.0,1,7.7,17.6,34.0,0,2.75,17,17,0,0,0,13103,14150
260000.0,5,20.0,98.0,143.0,0,3.5,5,1,0,0,0,23986,2535
180000.0,2,9.0,33.0,62.0,3,2.75,16,4,0,0,0,37412,8370
88000.0,2,6.9,31.3,49.2,0,2.6,12,10,0,0,0,32529,13834
113800.0,3,6.0,42.8,59.6,2,2.55,9,2,0,0,0,45448,18172
168000.0,3,8.52,55.35,79.38,0,3.0,5,2,0,0,0,19264,13998
90000.0,2,10.2,28.8,51.0,0,2.5,16,8,0,0,0,14755,13551
150000.0,2,5.5,29.9,48.0,0,3.0,6,5,0,0,0,24608,4827
95000.0,2,8.1,27.8,49.9,2,2.7,25,17,0,0,0,23314,11905
156500.0,2,8.5,29.5,48.4,0,2.75,25,9,0,0,0,35555,15561
72000.0,1,7.0,17.0,33.0,1,2.65,14,9,0,0,0,14297,13094
103000.0,2,8.0,27.9,43.8,0,3.05,5,5,0,0,0,27718,6566
71000.0,1,8.0,16.0,31.6,2,2.9,17,9,0,0,0,16057,14853
150000.0,2,6.5,33.8,75.2,0,2.8,3,1,0,0,0,36371,9105
68000.0,1,7.2,15.4,29.9,0,2.5,5,5,0,0,0,44734,13846
106000.0,3,8.4,42.8,63.2,1,2.5,9,9,0,0,0,26164,13715
71800.0,1,8.0,15.0,30.5,0,2.6,9,2,0,0,0,32331,9409
139980.0,2,10.8,33.7,63.3,0,3.34,5,2,0,0,0,21566,1217
120000.0,3,7.0,41.0,66.0,0,2.55,16,8,0,0,0,21053,22765
170000.0,3,7.9,69.7,93.0,0,3.2,6,2,0,0,0,25969,4816
124000.0,3,9.0,46.0,66.0,2,2.5,14,6,0,0,0,50292,15864
111980.0,2,12.0,36.7,55.5,0,3.15,4,4,0,0,0,24444,2404
159800.0,2,12.0,38.0,68.0,0,2.56,10,4,0,0,0,33584,14683
142000.0,2,10.1,29.0,51.0,1,2.7,22,13,0,0,0,14184,11966
278000.0,4,20.0,75.0,124.0,0,3.2,6,3,0,0,0,24053,4621
58000.0,1,5.3,17.7,31.0,0,2.5,5,1,0,0,0,16950,16858
86000.0,2,7.2,27.5,44.6,0,2.55,9,1,0,0,0,17153,12639
254000.0,3,27.3,46.0,88.9,0,2.8,5,3,0,0,0,24904,5472
42000.0,2,6.0,31.0,45.0,0,2.5,2,1,0,0,0,37842,17233
90000.0,1,13.0,14.0,53.0,1,2.7,25,22,0,0,0,48847,16685
102000.0,3,6.2,39.2,57.8,5,2.7,9,2,0,0,0,51221,14513
70000.0,1,10.0,16.6,39.9,2,2.68,25,21,0,0,0,41929,21245
116000.0,3,6.3,43.8,62.0,0,2.55,9,6,0,0,0,15956,11199
80000.0,1,8.6,18.0,34.9,2,2.55,18,7,0,0,0,15396,12984
74000.0,1,10.0,16.0,35.0,0,2.7,12,4,0,0,0,32192,12702
75880.0,1,9.0,16.4,33.2,2,2.8,14,3,0,0,0,26971,8784
84000.0,1,12.0,17.0,50.0,0,3.0,17,7,0,0,0,15957,14753
617545.2,4,16.72,68.0,127.6,0,2.75,9,9,0,0,0,31227,3541
84760.0,1,10.1,19.4,39.6,0,2.6,19,2,0,0,0,35913,12387
64000.0,1,6.4,17.7,31.0,0,2.5,5,1,0,0,0,31471,5515
230000.0,3,12.0,63.0,85.6,0,4.5,3,3,0,0,0,51944,16170
153800.0,3,8.3,43.1,69.0,2,2.5,10,1,0,0,0,36592,12113
74000.0,1,9.4,15.5,33.5,0,2.75,19,18,0,0,0,22131,17459
140000.0,1,6.0,19.8,34.7,2,2.7,9,3,0,0,0,0,22801
76000.0,1,7.6,17.7,33.5,0,2.7,10,7,0,0,0,12142,12789
112000.0,2,18.0,34.5,48.0,2,2.8,13,3,0,0,0,46358,15966
71600.0,2,6.5,30.0,46.0,0,2.5,5,1,0,0,0,26906,8585
188000.0,2,26.0,54.7,99.1,0,2.65,4,4,0,0,0,21871,3136
79000.0,1,9.8,15.8,33.9,0,2.65,17,3,0,0,0,36721,13635
145000.0,3,9.7,45.4,75.0,0,2.5,9,2,0,0,0,43498,16002
123000.0,3,8.3,43.1,62.4,1,2.5,9,5,0,0,0,48815,15994
184000.0,3,15.0,63.0,101.0,0,3.05,15,12,0,0,0,15632,14428
105000.0,1,11.0,28.1,39.1,0,2.5,16,10,0,0,0,39771,8672
114000.0,2,7.4,28.8,52.6,3,2.5,16,4,0,0,0,48539,15718
119980.0,2,15.0,26.4,61.6,0,2.7,14,3,0,0,0,30166,9014
108000.0,2,18.0,34.0,60.0,1,2.7,17,17,0,0,0,42114,21430
260000.0,2,15.1,59.6,89.9,0,2.72,9,5,0,0,0,20086,3816
108000.0,1,11.12,17.5,40.9,0,2.75,16,6,0,0,0,12199,12111
52000.0,1,5.5,17.7,30.8,1,2.5,5,3,0,0,0,16691,16603
173800.0,2,13.0,30.0,60.0,0,2.8,11,11,0,0,0,12838,11477
356000.0,1,16.0,46.0,86.0,0,3.0,7,5,0,0,0,24522,5090
82000.0,2,6.5,29.1,40.0,0,3.03,5,1,0,0,0,30942,5839
67000.0,1,6.2,17.8,30.6,0,2.5,9,6,0,0,0,48949,20310
57400.0,1,7.0,19.7,34.14,2,2.5,9,7,0,0,0,17792,17699
266216.0,2,26.85,31.52,85.1,1,2.7,10,5,0,0,0,31460,4263
206000.0,2,28.0,38.0,76.2,1,2.75,24,20,0,0,0,36628,14780
80000.0,2,10.3,21.1,53.4,0,2.7,16,1,0,0,0,31962,12471
192000.0,3,8.3,39.0,62.0,0,2.5,9,4,0,0,0,30030,7791
85600.0,2,7.9,29.6,45.9,0,2.5,9,3,0,0,0,42779,11806
142400.0,1,11.0,18.0,44.0,0,2.5,17,4,0,0,0,30766,8059
100000.0,3,6.1,39.6,57.7,2,2.5,9,1,0,0,0,27845,12368
88000.0,1,10.7,19.1,38.6,2,2.85,18,17,0,0,0,17837,16840
79800.0,1,10.3,17.0,39.0,2,2.75,23,20,0,0,0,43731,10898
57000.0,1,5.4,17.0,30.0,0,3.0,5,2,0,0,0,41299,10073
85000.0,2,6.0,28.0,42.4,0,2.65,5,3,0,0,0,14212,8628
105000.0,3,9.9,37.8,65.5,0,2.6,9,1,0,0,0,13438,16029
113600.0,1,8.0,12.0,33.0,0,3.0,6,1,0,0,0,26858,5561
135980.0,3,11.6,44.8,73.4,0,3.7,6,2,0,0,0,24533,4099
78800.0,2,6.5,30.8,46.0,1,2.55,5,4,0,0,0,42156,14660
74000.0,1,9.1,22.6,40.2,2,2.55,12,8,0,0,0,43111,13332
70000.0,1,8.1,17.4,32.8,0,2.5,9,4,0,0,0,47981,16106
148000.0,4,7.5,46.4,74.1,1,2.7,14,9,0,0,0,51175,16503
157800.0,3,9.8,47.0,76.1,1,2.65,25,8,0,0,0,30073,10337
740000.0,3,15.0,97.0,123.0,0,3.0,7,5,0,0,0,32953,6045
114000.0,3,7.0,41.0,62.0,0,2.5,12,2,0,0,0,49736,16448
71600.0,1,8.0,17.0,33.0,0,2.5,14,5,0,0,0,51331,15453
101800.0,1,10.0,15.0,35.0,2,2.8,25,8,0,0,0,36421,9176
94000.0,2,8.7,28.7,47.0,0,2.5,9,2,0,0,0,50261,15833
93000.0,2,9.1,30.4,50.1,2,2.56,9,2,0,0,0,13583,16174
61000.0,1,9.5,19.0,43.0,2,2.65,16,10,0,0,0,19270,22695
87800.0,3,6.6,37.3,54.0,2,2.5,9,1,0,0,0,43048,15552
120000.0,4,10.0,55.1,77.7,2,2.5,9,4,0,0,0,27486,11854
79000.0,1,6.0,13.3,27.4,2,2.8,15,3,0,0,0,50348,16053
166000.0,2,12.0,42.0,70.0,2,3.2,8,7,0,0,0,18140,17143
139800.0,2,11.0,37.5,65.5,1,2.75,24,8,0,0,0,33620,14784
154000.0,1,12.17,15.01,38.5,0,2.5,9,5,0,0,0,25987,4823
200000.0,4,10.0,65.0,102.4,0,3.0,7,6,0,0,0,31584,3490
75000.0,1,8.1,16.5,33.0,1,2.6,16,15,0,0,0,29066,13365
74800.0,1,7.4,17.0,25.0,0,3.0,5,4,0,0,0,20277,6390
59600.0,1,6.3,18.0,31.2,0,2.5,12,9,0,0,0,13571,14649
91600.0,2,7.1,27.4,44.3,1,2.5,5,4,0,0,0,11739,14626
74000.0,1,11.0,19.0,42.0,2,2.55,10,1,0,0,0,14013,15092
62000.0,1,6.0,18.0,32.0,1,2.5,5,2,0,0,0,44087,13975
152000.0,5,13.9,69.0,104.0,0,2.87,7,7,0,0,0,23631,3764
73000.0,1,6.6,20.9,34.7,0,2.55,12,5,0,0,0,19496,18498
133400.0,2,13.0,28.0,60.6,0,2.7,17,8,0,0,0,30201,9049
134000.0,3,10.6,42.0,70.9,2,2.6,16,3,0,0,0,32181,11312
101800.0,2,16.0,32.38,61.76,2,2.7,17,4,0,0,0,39141,15985
127000.0,1,19.0,20.0,54.0,0,2.8,25,18,0,0,0,28841,11062
148000.0,4,33.0,56.0,90.0,2,2.5,10,3,0,0,0,26300,14003
96000.0,2,7.2,27.3,45.3,1,2.5,5,3,0,0,0,49096,14921
79000.0,1,8.2,15.6,31.2,0,2.5,9,2,0,0,0,43316,13496
104000.0,3,13.0,45.0,74.0,0,2.75,5,1,0,0,0,47303,25866
144000.0,3,8.0,48.0,71.0,2,2.65,9,4,0,0,0,47464,15759
83000.0,2,10.0,29.0,50.0,0,2.6,10,1,0,0,0,18451,15719
81000.0,2,6.0,30.0,46.0,1,2.5,5,2,0,0,0,42724,15227
420000.0,2,30.0,41.4,87.2,0,3.53,5,4,0,0,0,22814,2433
254000.0,4,11.5,60.0,98.0,1,2.8,10,7,0,0,0,28882,6254
110000.0,3,7.8,42.4,72.2,0,2.55,9,2,0,0,0,18914,22339
246000.0,4,10.8,83.7,122.3,0,3.5,6,3,0,0,0,24115,4248
185800.0,4,8.4,75.4,104.3,0,3.0,5,3,0,0,0,14408,8328
152216.28,2,16.5,32.2,68.3,0,2.7,11,7,0,0,0,23609,5299
640000.0,5,23.0,160.0,235.0,4,3.75,5,3,0,0,0,24188,3755
70000.0,3,12.0,64.0,94.0,0,2.7,23,10,0,0,0,28801,6173
117000.0,3,17.0,53.0,85.0,0,2.8,17,16,0,0,0,16087,14883
134000.0,1,12.5,27.0,50.0,0,3.1,8,2,0,0,0,17787,16825
72000.0,2,5.1,31.6,45.0,1,2.5,5,2,0,0,0,17115,16118
72000.0,1,8.2,17.3,33.1,1,2.5,9,9,0,0,0,13849,16357
64000.0,1,6.7,15.5,29.1,0,2.6,9,5,0,0,0,19214,14022
237337.2,4,10.9,67.8,107.8,0,2.7,11,9,0,0,0,23609,5299
180000.0,3,10.9,57.8,96.2,0,3.25,6,5,0,0,0,27012,5714
89000.0,2,8.0,30.0,47.0,1,2.56,9,4,0,0,0,28834,13493
64000.0,2,5.6,31.6,45.2,1,2.5,5,4,0,0,0,14117,15195
50000.0,1,5.3,11.5,22.0,0,2.5,8,2,0,0,0,12053,13281
160000.0,1,20.0,20.0,46.5,0,3.5,6,5,0,0,0,19798,2379
310000.0,10,19.8,161.4,216.1,0,3.15,5,2,0,0,0,24353,4921
59800.0,1,5.6,20.0,30.0,0,2.5,9,9,0,0,0,30067,6262
72480.0,1,10.26,15.2,36.18,2,2.74,15,9,0,0,0,36509,9265
80000.0,1,8.2,18.0,37.0,2,2.56,6,2,0,0,0,34647,14949
88000.0,3,6.3,43.4,61.7,2,2.57,9,3,0,0,0,14549,21815
76000.0,2,5.0,32.0,43.9,0,2.75,4,2,0,0,0,19708,4063
110000.0,2,9.5,26.2,50.0,0,2.5,5,2,0,0,0,20336,3452
115000.0,3,7.5,42.7,71.4,1,2.7,9,6,0,0,0,33094,14011
500000.0,4,30.0,100.0,140.0,0,3.0,8,8,0,0,0,34170,7302
125600.0,2,9.0,31.6,54.4,0,2.5,14,8,0,0,0,40088,11782
76000.0,1,8.0,15.8,31.2,0,2.5,9,7,0,0,0,45444,19015
105000.0,3,6.2,39.4,57.6,5,2.55,9,4,0,0,0,33547,11856
86000.0,1,15.0,18.0,49.0,2,2.7,9,1,0,0,0,32718,11792
134000.0,1,9.0,18.0,42.0,0,2.7,16,5,0,0,0,13308,15899
91600.0,1,8.8,25.9,46.6,5,2.6,10,5,0,0,0,29354,11781
100000.0,1,10.0,18.0,34.0,0,2.6,25,13,0,0,0,9586,11649
64000.0,1,7.0,19.2,33.7,2,2.55,9,4,0,0,0,33018,12093
128000.0,2,9.0,44.0,64.0,0,3.2,7,1,0,0,0,14616,7948
105800.0,1,10.1,16.8,39.1,1,2.8,17,13,0,0,0,12838,11477
190000.0,1,20.0,42.0,62.0,0,2.5,6,2,0,0,0,25439,6355
190000.0,3,9.3,57.0,81.1,1,3.0,5,4,0,0,0,13216,11177
399000.0,3,43.0,60.0,115.5,0,2.75,20,9,0,0,0,39357,10581
111000.0,3,7.0,40.0,58.0,0,2.5,9,8,0,0,0,48203,16638
340000.0,5,17.8,104.2,149.2,0,3.0,6,1,0,0,0,20123,1852
66300.0,1,7.0,16.0,30.0,0,2.5,9,3,0,0,0,40461,12164
151600.0,1,6.5,22.8,38.1,0,2.6,4,4,0,0,0,23859,3691
179000.0,3,10.0,47.0,79.0,0,3.0,5,2,0,0,0,15997,8025
66000.0,1,6.5,18.0,30.6,0,2.55,9,6,0,0,0,16130,16176
86000.0,1,10.8,18.6,43.0,2,2.7,8,2,0,0,0,35908,16210
77000.0,2,8.3,28.33,46.0,1,2.5,9,7,0,0,0,36574,10889
135000.0,3,6.0,40.0,57.0,0,2.5,9,7,0,0,0,51662,15067
104100.0,1,8.0,13.0,33.0,0,3.0,6,1,0,0,0,10819,9072
92000.0,2,7.1,32.3,45.7,1,2.65,12,8,0,0,0,49525,15231
116000.0,1,9.5,17.8,40.5,0,2.75,16,2,0,0,0,34201,14069
158000.0,3,12.9,53.9,94.5,0,2.78,17,9,0,0,0,15839,14635
194000.0,1,16.0,22.5,64.0,0,3.1,9,3,0,0,0,27567,6269
184000.0,3,11.0,49.0,96.0,0,2.75,16,5,0,0,0,33292,11601
135267.84,1,11.36,26.13,51.3,0,3.1,16,3,0,0,0,37407,8434
640000.0,3,19.0,75.0,119.0,0,3.1,9,7,0,0,0,26055,4800
133000.0,3,8.0,44.000004,67.0,1,2.5,9,7,0,0,0,10333,12688
140000.0,3,8.4,43.3,72.0,2,2.6,5,1,0,0,0,25768,14536
106000.0,2,9.0,16.0,52.0,0,2.55,17,1,0,0,0,13314,10927
198000.0,3,10.0,63.0,84.0,0,2.9,5,3,0,0,0,20427,4782
186000.0,2,12.5,36.2,61.7,0,2.8,16,13,0,0,0,10069,13445
79800.0,4,5.3,37.3,49.3,0,2.5,5,1,0,0,0,12684,13217
65000.0,1,7.2,13.6,31.4,1,2.55,16,5,0,0,0,13849,12949
104000.0,1,13.8,18.5,42.0,1,2.8,15,3,0,0,0,33881,13749
120000.0,3,12.8,59.0,82.0,0,2.65,18,1,0,0,0,41847,21163
71000.0,1,6.0,17.0,30.0,0,2.5,5,4,0,0,0,11227,12549
50000.0,1,6.0,18.0,32.0,1,2.5,4,2,0,0,0,36186,15577
299800.0,7,14.0,132.0,203.0,0,3.66,6,4,0,0,0,24102,4670
98000.0,1,20.0,25.0,55.0,0,3.0,20,2,0,0,0,34967,14640
124000.0,4,5.44,66.3,89.62,0,2.52,5,1,0,0,0,15061,11750
76000.0,2,7.0,28.2,47.0,2,2.56,9,9,0,0,0,33338,10894
131600.0,2,12.1,31.9,60.0,2,2.7,25,4,0,0,0,21460,16788
89000.0,2,13.8,29.3,61.2,0,2.7,18,2,0,0,0,42298,21614
230000.0,3,18.0,68.0,121.0,4,3.26,7,3,0,0,0,21845,3110
498000.0,5,24.0,127.0,312.0,1,3.0,2,2,0,0,0,38164,11736
72000.0,1,10.0,17.0,44.0,0,2.55,16,12,0,0,0,18446,21871
98000.0,1,8.6,17.3,33.5,1,2.7,18,2,0,0,0,16501,10163
121000.0,2,8.8,30.0,54.2,2,2.76,25,16,0,0,0,37948,14769
642000.0,3,10.0,109.0,165.7,1,2.9,9,8,0,0,0,26770,5617
199000.0,3,6.0,35.0,60.0,0,2.75,5,1,0,0,0,22916,1475
116000.0,1,10.0,18.0,45.0,0,2.75,10,8,0,0,0,39220,8479
160000.0,3,9.6,48.0,73.0,0,3.0,5,5,0,0,0,31614,8691
82000.0,2,6.0,29.6,50.0,0,2.5,5,5,0,0,0,21519,23231
113000.0,1,13.4,20.1,53.0,2,2.75,20,20,0,0,0,51514,15486
83600.0,2,7.5,30.7,51.3,0,2.65,16,2,0,0,0,31825,12334
84000.0,1,8.6,19.1,38.0,2,2.7,12,6,0,0,0,16170,15234
117000.0,3,6.0,39.0,60.0,5,2.5,9,5,0,0,0,49928,15648
600000.0,3,22.7,67.4,127.9,0,3.28,6,5,0,0,0,24161,4728
114000.0,2,7.5,24.0,50.0,0,2.65,4,4,0,0,0,21980,1514
188000.0,3,11.5,44.5,75.0,0,3.0,19,3,0,0,0,18995,4837
93800.0,2,6.0,26.4,41.5,0,2.5,5,4,0,0,0,10501,12117
198000.0,4,9.5,66.5,97.0,0,3.0,5,4,0,0,0,20905,3270
108000.0,3,6.5,43.6,61.0,2,2.5,9,7,0,0,0,50898,15008
184000.0,5,9.4,87.7,129.8,0,3.1,6,1,0,0,0,18144,5650
270400.0,7,15.9,121.6,162.8,0,3.0,4,4,0,0,0,20631,1899
133000.0,3,8.2,44.5,72.6,2,2.65,12,12,0,0,0,28745,11606
105980.0,3,6.5,42.0,57.0,0,2.5,9,9,0,0,0,49861,15723
110000.0,2,7.3,29.6,56.7,0,2.5,9,5,0,0,0,47632,15812
168000.0,2,13.0,34.0,83.0,0,2.7,10,1,0,0,0,20600,22312
100000.0,2,14.1,33.0,55.0,0,3.12,6,4,0,0,0,31903,4758
140000.0,3,15.3,35.7,68.9,0,2.9,6,3,0,0,0,26334,4908
113000.0,1,8.0,16.0,33.1,1,3.05,6,6,0,0,0,12914,8444
330000.0,5,14.0,78.0,118.5,2,3.2,6,3,0,0,0,27020,5733
998000.0,5,20.6,101.2,172.7,4,3.0,7,5,0,0,0,32953,6045
266000.0,5,11.0,81.0,120.0,0,3.0,6,5,0,0,0,24921,5489
115000.0,3,5.5,40.0,56.0,0,2.6,5,2,0,0,0,36950,9925
70000.0,1,8.0,19.6,35.0,1,2.9,4,4,0,0,0,21304,9649
152000.0,1,8.8,34.8,56.0,0,2.88,5,2,0,0,0,25788,4636
62400.0,1,8.7,15.4,36.0,2,2.7,23,21,0,0,0,22620,24329
57000.0,1,4.0,16.0,26.0,1,2.54,9,8,0,0,0,11689,13277
258000.0,1,9.0,28.0,56.0,0,3.0,5,2,0,0,0,24194,4327
120000.0,3,6.2,39.0,57.2,0,2.6,10,4,0,0,0,35102,12017
118000.0,3,5.2,43.1,57.8,1,2.54,5,2,0,0,0,10824,10761
71000.0,1,6.0,19.7,34.0,1,2.5,9,9,0,0,0,40338,12041
92000.0,2,6.7,37.1,52.7,0,3.0,5,2,0,0,0,19547,3816
99000.0,2,9.9,33.8,57.9,0,3.0,5,1,0,0,0,20516,15318
218000.0,2,15.0,31.0,70.3,3,2.8,17,8,0,0,0,12405,8376
86000.0,2,6.7,27.4,43.9,0,2.55,9,2,0,0,0,19166,12730
88000.0,1,8.9,15.5,33.1,0,2.7,27,8,0,0,0,20998,22710
90000.0,3,7.0,43.5,60.0,2,2.5,9,9,0,0,0,17075,16983
160000.0,3,7.5,48.0,74.0,0,3.2,5,4,0,0,0,16602,8133
256000.0,5,14.0,88.0,136.0,1,3.3,5,4,0,0,0,22145,3410
221200.0,1,17.4,15.0,51.2,1,3.0,7,5,0,0,0,39412,10186
105800.0,2,10.2,28.7,51.4,0,2.7,16,4,0,0,0,14339,11901
104000.0,2,6.0,28.0,43.0,0,2.64,5,3,0,0,0,11351,10588
111000.0,1,12.0,19.0,44.5,2,2.75,24,15,0,0,0,39653,8913
358000.0,5,12.0,154.0,239.0,0,3.55,5,2,0,0,0,21881,4726
131000.0,2,7.0,31.0,53.0,0,3.5,5,4,0,0,0,21397,1429
97000.0,2,10.2,32.4,55.0,0,2.6,12,10,0,0,0,19689,21401
109000.0,2,5.3,36.5,53.8,1,2.85,2,2,0,0,0,38914,10617
93000.0,1,13.0,18.0,42.0,2,2.8,16,14,0,0,0,46591,15456
106000.0,2,14.0,35.0,63.0,0,2.85,5,5,0,0,0,16705,6105
230000.0,2,11.0,40.0,73.0,1,3.25,5,3,0,0,0,24423,4675
91000.0,4,5.5,37.7,48.4,0,2.5,5,2,0,0,0,12274,12818
104800.0,3,7.0,39.4,59.0,2,2.57,9,4,0,0,0,26729,12065
72000.0,1,8.0,16.0,31.0,0,2.5,9,7,0,0,0,44718,13802
230000.0,3,21.7,44.2,113.5,1,4.2,7,6,0,0,0,21739,291
62000.0,1,6.0,17.0,31.0,1,2.5,5,5,0,0,0,16491,16399
