children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
0,341299.6838384286,49,secondary education,1,married,0,M,retiree,0,18853.647,building a property
0,401271.3638159447,54,secondary education,1,married,0,F,retiree,0,31274.639,real estate transactions
0,372523.6156662217,59,bachelor's degree,0,married,0,F,retiree,0,19652.58,university education
1,-1015.3954505009738,0,secondary education,1,unmarried,4,M,employee,1,17174.84,purchase of the house
20,346000.4170894426,61,secondary education,1,widow / widower,2,F,retiree,0,9579.136,housing transactions
0,-316.43298873724444,25,some college,2,civil partnership,1,F,business,0,29015.884,buy residential real estate
0,390097.1728270946,65,secondary education,1,widow / widower,2,F,retiree,1,21387.208,car
0,-200.81354402695285,28,bachelor's degree,0,married,0,F,civil servant,0,10884.925,housing renovation
0,332152.75806456286,63,Secondary Education,1,married,0,M,retiree,0,11655.928999999998,transactions with commercial real estate
0,352247.2461479753,56,secondary education,1,civil partnership,1,M,retiree,0,20595.15,buy real estate
2,-3755.6032168482952,33,bachelor's degree,0,married,0,F,employee,0,13097.938,property
0,-3700.922758711357,51,BACHELOR'S DEGREE,0,married,0,F,employee,0,27961.391,car
0,387077.4961035179,64,secondary education,1,civil partnership,1,F,retiree,0,47436.735,having a wedding
0,-1267.3288264204587,40,secondary education,1,married,0,F,employee,0,11840.604,real estate transactions
0,345794.4864860629,64,SECONDARY EDUCATION,1,married,0,F,retiree,0,17856.343,buy commercial real estate
2,-593.9597628377053,31,secondary education,1,married,0,F,employee,0,9030.921,car purchase
0,,54,secondary education,1,civil partnership,1,F,retiree,0,,property
0,-248.6635421571262,25,secondary education,1,civil partnership,1,F,employee,0,20747.911,wedding ceremony
1,396357.2728718806,43,secondary education,1,civil partnership,1,F,retiree,1,21286.505,getting an education
1,-1613.4554267518486,57,Bachelor's Degree,0,married,0,M,employee,0,49167.471,to own a car
0,332961.93374607037,55,secondary education,1,married,0,F,retiree,0,14867.369,transactions with my real estate
0,-2793.635709080165,49,secondary education,1,married,0,M,business,0,58721.81,purchase of my own house
1,-3638.513792934917,44,secondary education,1,married,0,F,employee,0,37408.513,buy residential real estate
1,-7089.9231339734815,39,bachelor's degree,0,married,0,F,business,0,15511.76,housing transactions
0,-1334.7244755580627,25,secondary education,1,married,0,F,business,0,25767.114,supplementary education
2,-2031.545649439064,39,secondary education,1,married,0,M,business,0,30375.965,building a property
0,391732.1924708092,63,bachelor's degree,0,married,0,F,retiree,0,9788.898,purchase of the house for my family
0,-1810.2592883041361,26,secondary education,1,unmarried,4,M,employee,0,14918.643,buy residential real estate
0,-2748.166938999187,43,secondary education,1,unmarried,4,M,civil servant,0,24549.419,housing
3,-1687.300565162622,57,bachelor's degree,0,married,0,M,business,0,53587.573,buy real estate
0,-378.4229859009688,24,SECONDARY EDUCATION,1,unmarried,4,M,employee,0,37997.206,transactions with my real estate
0,332860.5245615907,49,secondary education,1,married,0,F,retiree,0,28006.273,going to university
2,-718.2507947596953,33,bachelor's degree,0,married,0,F,business,0,19300.959,supplementary education
0,-2793.4687681280934,38,secondary education,1,civil partnership,1,M,employee,0,25881.288,wedding ceremony
0,-675.0243284302222,44,secondary education,1,married,0,M,employee,0,12878.618,going to university
2,,38,bachelor's degree,0,married,0,M,business,0,,to become educated
2,-699.0675128799414,28,bachelor's degree,0,married,0,F,employee,0,13049.291,buy residential real estate
0,371252.6405465447,52,secondary education,1,married,0,F,retiree,0,10055.43,to get a supplementary education
0,-13059.219031349869,63,bachelor's degree,0,married,0,F,business,0,21169.055,buy commercial real estate
2,-950.0473443447977,37,secondary education,1,married,0,F,employee,0,24057.712000000003,transactions with commercial real estate
0,-540.8284316692234,33,secondary education,1,married,0,F,employee,0,20445.768,buy commercial real estate
2,-880.839823122235,29,secondary education,1,civil partnership,1,F,employee,0,42501.335,housing
1,-386.77611247450585,37,secondary education,1,married,0,M,business,0,26968.513,housing transactions
0,-1878.556359440861,52,secondary education,1,unmarried,4,F,employee,0,86023.69099999999,housing renovation
1,,26,secondary education,1,married,0,M,employee,0,,purchase of the house for my family
0,-1699.7070223162182,43,secondary education,1,married,0,F,civil servant,0,35631.184,transactions with my real estate
0,-1034.3600169378399,49,secondary education,1,married,0,F,civil servant,0,24665.363,to own a car
0,-578.1670515786406,52,secondary education,1,widow / widower,2,F,civil servant,0,20060.861,supplementary education
2,-1578.9498032900567,35,secondary education,1,civil partnership,1,F,business,0,10556.715,getting an education
0,-1341.690261886797,30,bachelor's degree,0,unmarried,4,M,business,0,33774.435,buy real estate
0,-626.9717490656624,53,bachelor's degree,0,married,0,F,employee,0,20685.277,buy real estate
0,363396.6867029914,67,secondary education,1,married,0,F,retiree,1,27192.235,housing
0,-5113.144699256639,55,primary education,3,married,0,F,employee,0,6316.23,buying property for renting out
3,-220.7589446964816,34,secondary education,1,married,0,F,employee,0,26979.209,purchase of a car
0,-328.5717507028488,48,bachelor's degree,0,married,0,M,employee,0,31325.638,buying property for renting out
1,,39,secondary education,1,married,0,M,civil servant,0,,car purchase
0,384224.16244215076,61,Secondary Education,1,married,0,M,retiree,0,32551.063,second-hand car purchase
0,-3493.8755430754645,47,secondary education,1,married,0,F,employee,0,10628.791,to own a car
1,-1607.8003680241486,32,bachelor's degree,0,married,0,F,employee,0,21321.257,buy commercial real estate
0,-2961.261827323052,41,bachelor's degree,0,married,0,F,employee,0,6666.741,housing
0,-2520.939325297915,37,secondary education,1,civil partnership,1,F,business,1,29055.681,having a wedding
0,-5211.8164781493015,48,secondary education,1,married,0,F,employee,0,6857.654,housing transactions
0,-5360.035785746952,50,secondary education,1,civil partnership,1,F,employee,0,14802.969,construction of own property
0,-641.407784170847,54,secondary education,1,civil partnership,1,M,employee,0,16061.296,to have a wedding
0,-629.4862923667871,57,secondary education,1,unmarried,4,F,employee,0,16618.099,purchase of the house for my family
1,336482.9241122194,66,secondary education,1,widow / widower,2,F,retiree,1,24655.278,buy commercial real estate
2,-866.7298691364293,26,secondary education,1,married,0,F,employee,0,16345.221,car purchase
0,,28,some college,2,married,0,M,business,0,,cars
0,-3383.597520178483,38,secondary education,1,unmarried,4,F,employee,0,19429.304,buy real estate
0,333208.8647228413,56,Secondary Education,1,married,0,M,retiree,1,11750.879,to buy a car
0,386259.6751091767,64,secondary education,1,married,0,M,retiree,0,8921.287,transactions with my real estate
1,-367.75816528596914,34,secondary education,1,married,0,M,employee,0,20553.908,building a real estate
0,372215.3881100906,63,secondary education,1,divorced,3,F,retiree,0,21482.014,buying property for renting out
0,344532.7780091499,60,SECONDARY EDUCATION,1,widow / widower,2,F,retiree,1,11582.368,buy real estate
1,-503.3061876496106,42,secondary education,1,married,0,F,business,0,21379.793,purchase of the house
0,-1572.0521360877215,0,secondary education,1,married,0,F,employee,0,13119.115,to get a supplementary education
0,380945.8513258331,51,secondary education,1,married,0,F,retiree,0,21498.159,purchase of the house
1,-417.1319120363357,26,bachelor's degree,0,married,0,M,business,0,26512.912,transactions with commercial real estate
1,-999.2349305996723,32,bachelor's degree,0,unmarried,4,M,business,0,76456.091,property
0,343069.86536508385,64,secondary education,1,married,0,F,retiree,0,43375.81400000001,purchase of the house
0,-3153.1295086216132,39,SECONDARY EDUCATION,1,civil partnership,1,F,employee,1,17987.968,building a property
1,-1863.8710795761392,46,secondary education,1,divorced,3,F,civil servant,0,16995.542,cars
-1,-8493.10125239519,61,some college,2,married,0,M,employee,0,50400.989,property
0,-1078.0898074242532,25,SECONDARY EDUCATION,1,unmarried,4,F,employee,0,20718.261,purchase of my own house
0,-3362.883318003311,55,secondary education,1,married,0,M,employee,0,31678.084,property
0,-284.4263821329149,46,bachelor's degree,0,married,0,F,business,0,48190.653,transactions with my real estate
0,-8013.836389666451,52,bachelor's degree,0,married,0,F,employee,0,16214.975,to become educated
0,,47,secondary education,1,married,0,F,employee,1,,cars
0,-457.5844893728704,38,some college,2,married,0,M,business,0,44510.717,second-hand car purchase
1,,38,secondary education,1,married,0,M,employee,0,,construction of own property
0,-2756.003231451152,43,secondary education,1,married,0,F,employee,0,41493.538,to buy a car
0,-84.87542571409523,43,secondary education,1,unmarried,4,F,employee,0,13353.604,buying property for renting out
0,-1680.0932145697382,31,secondary education,1,divorced,3,M,business,0,13516.619,buy residential real estate
0,,40,secondary education,1,married,0,F,business,0,,to own a car
0,-3249.4327506308423,61,bachelor's degree,0,civil partnership,1,M,employee,0,16556.138,building a property
0,-1729.6325310382126,74,secondary education,1,married,0,M,business,0,19972.813,buy residential real estate
0,,34,secondary education,1,married,0,M,employee,1,,going to university
20,-507.1600875751856,50,Secondary Education,1,civil partnership,1,M,business,1,27164.944,having a wedding
0,-297.3853284018473,23,bachelor's degree,0,civil partnership,1,F,employee,0,20626.066000000006,having a wedding
0,-2000.7515868205605,60,primary education,3,married,0,F,employee,0,24579.95,university education
0,-3883.891033468462,41,secondary education,1,unmarried,4,F,business,0,17157.23,building a property
0,-652.0379678027423,41,SECONDARY EDUCATION,1,unmarried,4,F,employee,0,34523.989,car
3,-2967.5608903760176,41,secondary education,1,married,0,F,employee,1,27675.186,purchase of the house
0,-1276.4502996946285,54,secondary education,1,married,0,F,employee,0,17085.567,housing
0,-1086.325926347565,50,secondary education,1,married,0,F,business,0,38218.907,university education
0,-2909.351718561962,50,secondary education,1,unmarried,4,F,civil servant,0,18760.356,buy real estate
0,-4802.232101583296,42,secondary education,1,divorced,3,F,employee,0,13988.115,car purchase
1,,31,secondary education,1,married,0,M,employee,1,,housing transactions
1,-5407.012899373383,51,bachelor's degree,0,married,0,F,civil servant,0,41747.614,purchase of the house
0,-1521.7000165567347,25,bachelor's degree,0,married,0,F,business,0,23370.175,to buy a car
0,359884.05860895134,62,secondary education,1,married,0,F,retiree,0,19445.551,to get a supplementary education
0,-5566.78629080641,46,bachelor's degree,0,married,0,F,employee,0,23157.118,getting higher education
0,-3753.202312256487,66,bachelor's degree,0,civil partnership,1,M,employee,0,20587.743,buy commercial real estate
0,-238.53115709909724,21,some college,2,unmarried,4,F,employee,0,26728.337000000003,property
0,398408.1830524196,64,secondary education,1,married,0,F,retiree,0,11576.149,car purchase
1,-1195.6215163440042,45,secondary education,1,civil partnership,1,M,employee,1,23864.254,car
0,,34,bachelor's degree,0,civil partnership,1,M,civil servant,0,,to have a wedding
2,-1799.436747042283,34,secondary education,1,married,0,M,business,0,37167.714,housing
0,-4109.061671251181,57,secondary education,1,married,0,F,employee,0,15862.551,construction of own property
1,-2352.1059235014545,25,secondary education,1,married,0,M,employee,0,55636.337,housing
1,-9615.720263325771,50,secondary education,1,married,0,M,employee,0,20914.203,real estate transactions
1,-577.7488824162948,40,secondary education,1,married,0,M,employee,0,28887.035,purchase of the house for my family
1,-284.2285720530012,20,secondary education,1,married,0,M,employee,0,21889.432,getting higher education
0,-1198.057908207691,38,secondary education,1,married,0,M,employee,0,17902.736,purchase of my own house
0,-775.8990742268857,25,secondary education,1,unmarried,4,M,employee,0,11918.66,to buy a car
0,364767.95016885264,70,bachelor's degree,0,married,0,F,retiree,0,10261.752,to become educated
0,-4040.07017789665,54,secondary education,1,married,0,M,employee,1,41071.185,going to university
1,-107.41318729458081,39,bachelor's degree,0,divorced,3,F,business,0,24019.37,housing
0,-3470.084979821592,35,secondary education,1,married,0,F,employee,0,16447.203,profile education
1,-1337.9100957169494,36,secondary education,1,married,0,M,employee,0,28166.229,building a property
0,-2893.844062763568,46,secondary education,1,married,0,F,employee,0,35968.976,car
0,384415.9865330777,56,bachelor's degree,0,married,0,M,retiree,0,25733.198,purchase of the house
0,-265.1426333067906,40,secondary education,1,civil partnership,1,M,employee,1,13659.426,to have a wedding
0,-498.1623177314577,48,bachelor's degree,0,married,0,M,employee,0,35076.447,housing
0,-984.4698603545099,50,secondary education,1,married,0,M,business,0,43965.27,buying property for renting out
1,-786.9356721061267,30,secondary education,1,married,0,F,employee,1,17500.413,going to university
0,,55,secondary education,1,married,0,F,retiree,0,,purchase of the house
1,-2847.878151998192,35,secondary education,1,married,0,F,employee,0,17809.123,to become educated
0,334338.8855152528,62,secondary education,1,widow / widower,2,F,retiree,0,25544.39,housing transactions
0,-2780.056777369144,49,secondary education,1,married,0,F,civil servant,0,23043.819,purchase of a car
0,,66,secondary education,1,widow / widower,2,F,employee,0,,construction of own property
0,393246.7210757576,57,secondary education,1,married,0,F,retiree,0,23559.611,buy real estate
0,-5154.422246961226,33,bachelor's degree,0,divorced,3,F,employee,0,29596.811,buying property for renting out
0,,55,secondary education,1,married,0,M,business,0,,housing
0,-5700.517589075388,48,secondary education,1,married,0,F,employee,0,39419.251,second-hand car purchase
0,333786.4243917387,57,secondary education,1,married,0,M,retiree,0,29428.46,property
1,-6009.183738738375,37,bachelor's degree,0,married,0,M,employee,0,64735.708,buying a second-hand car
1,-683.6739120366304,23,secondary education,1,civil partnership,1,F,employee,0,20324.687,car purchase
0,-454.2594438595585,27,bachelor's degree,0,unmarried,4,F,business,0,38534.111,property
1,-1258.7543395734338,30,secondary education,1,unmarried,4,M,employee,0,29312.732000000004,housing renovation
3,-1223.8312425564104,32,secondary education,1,married,0,F,employee,0,21145.962000000003,buying my own car
0,,58,secondary education,1,married,0,M,employee,0,,buy real estate
0,350626.05700523034,53,secondary education,1,married,0,F,retiree,0,16917.867,buy real estate
1,,37,secondary education,1,married,0,F,employee,0,,buy real estate
1,370254.1581299003,68,BACHELOR'S DEGREE,0,married,0,F,retiree,0,80688.259,education
0,-3279.183727586125,59,bachelor's degree,0,divorced,3,F,business,0,53109.391,building a property
0,-1688.1589301725528,52,secondary education,1,divorced,3,F,employee,0,13942.461,going to university
0,-1122.156485135432,54,secondary education,1,unmarried,4,M,employee,1,17533.273,to get a supplementary education
0,374623.64922546037,51,secondary education,1,married,0,F,retiree,0,27766.047,cars
0,370164.98153162474,56,bachelor's degree,0,widow / widower,2,F,retiree,0,19243.212,purchase of my own house
0,-5424.530359331664,55,secondary education,1,married,0,M,employee,0,20850.366,buy residential real estate
0,-1179.4016308302232,22,secondary education,1,unmarried,4,F,employee,0,21322.141,housing transactions
1,-1265.7407475044859,39,bachelor's degree,0,divorced,3,F,business,0,52916.332,education
0,348336.66079437017,61,secondary education,1,married,0,F,retiree,0,12498.799,housing renovation
1,-3192.139006453311,45,SECONDARY EDUCATION,1,civil partnership,1,F,employee,0,23215.311,purchase of the house
0,-2209.8830591980177,66,secondary education,1,widow / widower,2,F,civil servant,0,26089.687,to buy a car
0,372229.68411181256,58,SECONDARY EDUCATION,1,unmarried,4,F,retiree,0,32507.799,building a property
0,,64,secondary education,1,married,0,F,retiree,0,,supplementary education
20,-1005.7014225994252,31,BACHELOR'S DEGREE,0,married,0,F,business,0,29012.121,housing
2,-992.1229263743976,31,some college,2,married,0,F,business,0,22667.494,car purchase
0,-308.0264081190875,51,bachelor's degree,0,unmarried,4,F,business,0,11091.244,buy residential real estate
0,,58,secondary education,1,married,0,F,retiree,0,,to become educated
0,-313.7622804954532,21,primary education,3,civil partnership,1,F,employee,0,17781.366,having a wedding
0,389305.56375525147,67,secondary education,1,civil partnership,1,F,retiree,0,34585.792,having a wedding
0,-2759.5783553675483,48,bachelor's degree,0,married,0,F,business,0,10421.204,transactions with my real estate
1,-507.2537312703178,21,secondary education,1,unmarried,4,M,business,0,24662.609,supplementary education
0,-416.977615153229,31,secondary education,1,married,0,M,employee,0,16212.915,construction of own property
1,,46,bachelor's degree,0,civil partnership,1,M,employee,0,,having a wedding
0,,65,bachelor's degree,0,married,0,M,employee,0,,university education
1,-4100.453263941229,44,secondary education,1,divorced,3,F,business,0,37134.621,purchase of the house
0,385995.11347776325,56,secondary education,1,widow / widower,2,F,retiree,0,6017.603,buying a second-hand car
3,,0,secondary education,1,married,0,M,employee,0,,transactions with commercial real estate
2,-1551.6319434728655,28,some college,2,married,0,F,business,0,28809.86,housing
0,344072.7549884878,55,secondary education,1,married,0,F,retiree,0,21299.657000000007,buying my own car
2,-2238.5931808174137,29,bachelor's degree,0,married,0,F,business,0,18211.308,buy commercial real estate
0,,57,some college,2,divorced,3,F,retiree,0,,getting higher education
0,-1203.5068186610456,53,bachelor's degree,0,married,0,F,business,0,70923.271,building a property
1,-205.58905850202373,41,secondary education,1,married,0,M,business,0,26098.411,second-hand car purchase
0,392030.0126827833,42,secondary education,1,civil partnership,1,M,retiree,0,25033.828,wedding ceremony
0,-2801.739031073842,48,secondary education,1,married,0,M,employee,0,28026.867,buy commercial real estate
0,-1477.438114132203,44,bachelor's degree,0,married,0,M,business,0,362496.645,housing renovation
1,-1783.316775738815,22,secondary education,1,married,0,M,business,0,10962.076,housing transactions
1,-1674.5398399929736,40,secondary education,1,unmarried,4,F,employee,0,22320.661,education
3,-1460.4960612842506,37,secondary education,1,civil partnership,1,M,employee,0,36398.006,having a wedding
0,333347.31658636336,50,secondary education,1,married,0,F,retiree,0,16027.204,going to university
0,388408.97516125813,64,bachelor's degree,0,widow / widower,2,F,retiree,0,6771.186,buy residential real estate
1,-1816.421926483752,38,secondary education,1,married,0,M,employee,0,29653.643,purchase of my own house
0,338618.3036950155,60,secondary education,1,married,0,M,retiree,0,13788.86,transactions with commercial real estate
0,-1936.9981545218106,54,secondary education,1,married,0,M,business,0,23870.208,housing renovation
1,-4451.1026256858195,35,bachelor's degree,0,married,0,F,employee,0,17254.605,getting an education
0,353696.7788256401,57,secondary education,1,married,0,F,retiree,0,18956.934,buy real estate
0,359537.5954955222,35,secondary education,1,civil partnership,1,M,retiree,0,18201.645,wedding ceremony
1,-351.83385101285324,27,some college,2,married,0,M,employee,1,23103.803,education
0,-1328.923731854229,27,secondary education,1,unmarried,4,M,business,0,36570.991,to buy a car
0,375085.1669499385,58,secondary education,1,civil partnership,1,F,retiree,0,32254.634,to have a wedding
0,,55,secondary education,1,divorced,3,F,employee,0,,property
1,-1064.5600753307042,29,secondary education,1,civil partnership,1,M,employee,0,42200.090999999986,to have a wedding
1,-433.40401060767465,38,Secondary Education,1,married,0,F,business,0,29753.627,cars
1,-384.0598470705649,40,bachelor's degree,0,married,0,M,employee,0,34336.729,building a property
0,-2541.438624693561,52,secondary education,1,unmarried,4,F,employee,0,52967.968,buying my own car
0,-1594.295082138784,58,bachelor's degree,0,civil partnership,1,F,business,0,51994.069,having a wedding
0,359216.8336837982,57,secondary education,1,married,0,F,retiree,0,20171.769,supplementary education
0,-2371.2341879406354,53,secondary education,1,married,0,M,employee,1,25265.63,buying property for renting out
0,-500.3765607047506,57,secondary education,1,widow / widower,2,F,employee,0,16037.633,getting an education
1,,31,Bachelor's Degree,0,unmarried,4,F,civil servant,0,,purchase of the house
0,390444.7773458725,55,secondary education,1,married,0,F,retiree,0,44687.936,housing renovation
0,-2939.8038217899352,50,bachelor's degree,0,married,0,M,employee,0,49631.37,car purchase
1,-2484.6324165953083,32,secondary education,1,civil partnership,1,M,employee,0,33522.598,wedding ceremony
0,-103.75624334234688,48,secondary education,1,married,0,F,civil servant,0,29778.619,purchase of the house
2,-2746.0491118145537,32,bachelor's degree,0,married,0,F,business,0,18505.127,purchase of a car
3,-656.4864682306215,28,some college,2,married,0,F,employee,0,14554.142,buying a second-hand car
2,-493.36853456728255,39,secondary education,1,married,0,F,employee,0,23125.306,building a property
1,-2597.8310125440757,25,bachelor's degree,0,married,0,F,business,0,16905.369,buy commercial real estate
0,-3151.0791131798633,40,secondary education,1,widow / widower,2,F,employee,0,43432.551,buying my own car
2,-2041.4911452304125,26,BACHELOR'S DEGREE,0,married,0,F,employee,0,18008.091,real estate transactions
1,-1354.7931567705905,26,bachelor's degree,0,married,0,M,business,0,15829.832,getting higher education
0,376037.52124335547,62,secondary education,1,civil partnership,1,M,retiree,0,22251.389,to have a wedding
0,-2992.07183547888,53,secondary education,1,married,0,F,business,0,5409.738,transactions with my real estate
0,-947.0324281274786,45,secondary education,1,divorced,3,F,employee,0,56132.484,building a real estate
0,,25,secondary education,1,civil partnership,1,M,employee,0,,housing renovation
0,-998.0946374910992,49,bachelor's degree,0,married,0,F,business,0,38334.124,to become educated
0,-2229.6986947026153,57,bachelor's degree,0,civil partnership,1,F,business,0,48445.457,having a wedding
1,349164.34845539776,60,secondary education,1,married,0,M,retiree,0,31062.708,buying property for renting out
0,-1082.1228990505617,31,secondary education,1,married,0,F,employee,1,19516.449,purchase of the house for my family
2,-798.2502947965685,42,secondary education,1,married,0,M,employee,0,27884.052000000003,purchase of the house for my family
1,-4747.5573371611745,36,secondary education,1,unmarried,4,F,employee,0,28240.614,supplementary education
1,,33,secondary education,1,unmarried,4,M,employee,0,,buy real estate
0,-880.0095986447429,40,bachelor's degree,0,unmarried,4,F,business,0,18669.931,housing
0,-1865.2918463858625,46,bachelor's degree,0,married,0,F,employee,0,29633.456,buy real estate
1,-274.7160066265681,35,bachelor's degree,0,married,0,F,business,0,55362.332,getting higher education
1,-904.3581150424933,28,bachelor's degree,0,married,0,F,employee,1,22551.752,building a property
1,-986.3361625514276,38,secondary education,1,civil partnership,1,F,employee,0,31381.501,wedding ceremony
0,-328.39980751166263,23,some college,2,civil partnership,1,F,business,0,25542.585,getting an education
1,-1666.3466470612627,32,BACHELOR'S DEGREE,0,divorced,3,F,employee,0,33872.195,cars
0,-1569.3591652639573,44,secondary education,1,divorced,3,F,employee,0,22952.04,second-hand car purchase
1,-113.34963596833092,47,bachelor's degree,0,civil partnership,1,M,employee,0,35215.053,to have a wedding
2,-1604.3568376518915,29,secondary education,1,married,0,F,employee,1,17424.179,cars
0,-1822.121087492944,29,secondary education,1,married,0,F,employee,0,16356.62,building a property
0,-3627.6302818976255,30,bachelor's degree,0,civil partnership,1,F,employee,0,76231.238,second-hand car purchase
1,-735.630887454642,51,secondary education,1,civil partnership,1,F,business,0,16719.754,housing transactions
1,,40,bachelor's degree,0,married,0,M,business,0,,buying my own car
3,,44,secondary education,1,married,0,F,employee,0,,going to university
0,-3250.084716455999,48,secondary education,1,widow / widower,2,F,employee,0,36532.281,going to university
0,-946.3988938016723,44,secondary education,1,divorced,3,F,employee,0,17994.67,buy residential real estate
2,-4391.47487840549,40,bachelor's degree,0,civil partnership,1,F,employee,0,18153.623,car
0,-1069.204488944939,53,secondary education,1,civil partnership,1,M,employee,0,21518.429,wedding ceremony
0,346877.6121063752,61,secondary education,1,married,0,F,retiree,0,42053.775,transactions with commercial real estate
1,-326.6052685266292,50,secondary education,1,civil partnership,1,M,business,0,23029.718,purchase of the house for my family
1,,28,some college,2,married,0,F,business,0,,housing renovation
1,-3017.3507109559114,33,bachelor's degree,0,married,0,M,business,0,16120.655,transactions with my real estate
0,,47,Secondary Education,1,civil partnership,1,M,business,0,,building a property
0,-712.0218192257097,42,secondary education,1,married,0,M,employee,0,53071.418,property
0,-1322.0966340963114,55,secondary education,1,married,0,M,employee,0,18837.133,purchase of the house
0,385480.2905144483,60,SECONDARY EDUCATION,1,married,0,F,retiree,0,20629.959,to buy a car
2,-951.5034972335803,38,secondary education,1,married,0,F,business,0,13251.688999999997,buy commercial real estate
0,,28,secondary education,1,married,0,M,business,0,,real estate transactions
0,-7962.73658691876,52,secondary education,1,married,0,F,employee,0,21166.699,purchase of my own house
0,-1180.9241250928933,54,secondary education,1,married,0,M,employee,0,27382.033,to own a car
2,-1324.5591013925348,32,bachelor's degree,0,married,0,M,employee,0,54677.302,to become educated
0,372509.1917666091,67,bachelor's degree,0,civil partnership,1,F,retiree,0,18031.162,to have a wedding
0,-255.79758541219098,23,some college,2,married,0,M,business,0,22088.48,buy commercial real estate
0,-1687.3720928386988,55,secondary education,1,married,0,F,employee,0,24493.885,buying property for renting out
1,-580.9525291083061,46,secondary education,1,married,0,M,business,0,33111.246,buy residential real estate
0,-1335.8399693805395,36,secondary education,1,married,0,M,employee,0,35191.809,buying a second-hand car
0,-3028.2326624577795,49,bachelor's degree,0,married,0,M,employee,1,25945.788,building a real estate
2,-922.5851881419228,44,secondary education,1,civil partnership,1,F,employee,1,70764.473,to have a wedding
1,-635.909060463884,38,secondary education,1,married,0,F,employee,0,21311.53,car
0,369403.9704782207,61,Secondary Education,1,married,0,F,retiree,0,33998.617,education
0,,33,secondary education,1,unmarried,4,F,civil servant,0,,buy commercial real estate
0,,44,secondary education,1,married,0,F,employee,0,,to get a supplementary education
0,-2784.440504760166,53,secondary education,1,married,0,F,employee,0,15494.418,buy residential real estate
0,-286.8439918685773,35,secondary education,1,civil partnership,1,M,employee,0,45998.07900000001,to have a wedding
0,-946.9355515564746,23,secondary education,1,unmarried,4,M,business,1,17156.417,to get a supplementary education
0,-1601.6179836724302,27,bachelor's degree,0,unmarried,4,F,business,0,28477.433,purchase of the house for my family
2,-2008.126388616913,29,bachelor's degree,0,married,0,M,business,0,20003.316000000006,profile education
0,379492.1025048101,27,secondary education,1,unmarried,4,F,retiree,0,8155.094,purchase of a car
0,-519.9447391680569,22,some college,2,unmarried,4,F,business,0,10837.123,buying property for renting out
0,-2868.2239447752067,38,secondary education,1,married,0,F,employee,0,13602.848999999998,real estate transactions
0,369733.4652215822,72,secondary education,1,married,0,F,retiree,0,5259.254,buying property for renting out
0,351092.05552710925,63,secondary education,1,married,0,F,retiree,0,41743.304,building a real estate
0,-444.6134022669423,33,bachelor's degree,0,married,0,F,employee,0,28304.413,transactions with my real estate
1,-1874.5465535140079,45,Secondary Education,1,married,0,F,employee,0,21840.467,building a real estate
0,-1379.929986391719,39,bachelor's degree,0,married,0,M,employee,0,46476.00900000001,housing renovation
0,-372.31955424629996,31,secondary education,1,civil partnership,1,F,employee,0,35843.155,buy real estate
0,347897.21572643967,67,secondary education,1,married,0,F,retiree,0,45163.21900000001,buy commercial real estate
0,-372.07386329822924,33,secondary education,1,civil partnership,1,F,employee,0,10004.303,car
1,-1002.3380882575312,44,secondary education,1,married,0,F,employee,0,69487.406,buying property for renting out
0,-1395.5440109816684,49,bachelor's degree,0,married,0,M,employee,0,39502.238,second-hand car purchase
0,-1964.8819993823752,34,bachelor's degree,0,married,0,F,employee,0,41988.886,property
0,-838.6854101865143,41,secondary education,1,civil partnership,1,F,business,0,28651.132,to buy a car
0,386557.60688288976,57,secondary education,1,civil partnership,1,F,retiree,0,31766.167,housing transactions
0,-311.04559213907925,45,secondary education,1,married,0,M,employee,0,27817.318,housing
0,-4999.2849569570535,44,secondary education,1,married,0,F,business,1,32108.404,buying my own car
0,372764.3946138885,63,secondary education,1,married,0,F,retiree,0,15069.588,transactions with my real estate
1,-5265.191311734772,38,secondary education,1,divorced,3,F,employee,1,25551.043,car
0,-1131.2321492665926,41,bachelor's degree,0,divorced,3,F,business,0,15350.076,second-hand car purchase
0,-5797.457571366695,53,secondary education,1,married,0,F,business,0,8724.224,to own a car
2,-105.79471807480455,37,SECONDARY EDUCATION,1,married,0,F,business,0,18635.576,transactions with commercial real estate
0,-5591.168013637891,55,bachelor's degree,0,civil partnership,1,M,business,0,36281.636,having a wedding
0,-3137.528095107077,50,bachelor's degree,0,divorced,3,F,employee,0,26054.087000000003,building a property
3,-1375.7662458657805,29,secondary education,1,married,0,F,employee,1,28985.348,housing renovation
0,-1293.802328304682,59,secondary education,1,unmarried,4,F,employee,0,33796.212,profile education
20,-579.0380622013207,48,secondary education,1,civil partnership,1,F,employee,1,20082.89,having a wedding
0,-3319.819230254717,40,Secondary Education,1,married,0,F,business,0,21901.851,car purchase
0,364630.1808217024,57,secondary education,1,married,0,F,retiree,0,26606.016,buy real estate
0,-3123.059381216341,36,secondary education,1,married,0,M,employee,0,29153.475,to buy a car
0,349908.39713870536,60,secondary education,1,married,0,F,retiree,0,9668.263,car purchase
0,-2229.7814080504213,48,secondary education,1,married,0,F,business,0,8650.449,housing transactions
0,,37,secondary education,1,unmarried,4,F,employee,0,,profile education
0,-715.9535641306337,31,bachelor's degree,0,married,0,F,employee,0,24951.045,housing renovation
