children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
2,-1716.7398213511472,40,masters degree,0,married,0,F,employee,0,246830.5652475915,buying property for renting out
1,,29,secondary education,1,civil partnership,1,M,employee,0,,housing transactions
0,,67,secondary education,1,civil partnership,1,F,retiree,0,,having a wedding
0,-9822.125118107093,48,secondary education,1,married,0,F,employee,0,128027.4682798078,going to university
0,-1599.5959933719532,43,primary education,3,married,0,M,employee,0,110790.01512721163,purchase of a car
0,-584.1917092320423,41,secondary education,1,civil partnership,1,F,employee,0,144902.6254709791,wedding ceremony
0,375545.35460398544,69,secondary education,1,married,0,F,retiree,0,125234.52605671936,to own a car
0,-374.70752795532286,26,secondary education,1,civil partnership,1,M,employee,0,178981.35135538323,car purchase
0,,54,masters degree,0,married,0,F,retiree,0,,building a property
2,-7920.458750412441,40,secondary education,1,civil partnership,1,F,civil servant,0,209465.96552980863,to have a wedding
0,-468.1354329076899,52,secondary education,1,divorced,3,F,employee,0,158483.15834894974,housing transactions
1,-441.95919295084803,28,secondary education,1,divorced,3,F,employee,0,103307.0458575667,building a property
0,,28,Bachelor Degree,2,civil partnership,1,M,partner,0,,property
0,-33.52066457593984,43,secondary education,1,unmarried,4,M,employee,1,128555.89720872026,car purchase
0,-8157.566564012593,42,masters degree,0,widow / widower,2,F,civil servant,0,307192.8530334356,transactions with my real estate
0,354519.68425349984,61,masters degree,0,married,0,F,retiree,0,69234.027209942,property renovation
1,-5365.035471602517,36,Masters Degree,0,married,0,M,partner,1,137919.6392038922,real estate transactions
1,346148.5697048563,52,masters degree,0,married,0,F,retiree,0,135011.34402897686,education
2,-8086.987288287765,37,secondary education,1,married,0,F,civil servant,0,76611.44953640965,purchase of my own house
0,-1174.163607905704,62,secondary education,1,civil partnership,1,M,employee,0,136263.54711210128,housing transactions
1,-3704.412302694568,42,Masters Degree,0,civil partnership,1,F,employee,0,253744.3196684977,building a property
1,-3101.253447557474,36,secondary education,1,civil partnership,1,F,employee,0,140283.68368122206,property
0,-141.45621969433603,50,secondary education,1,civil partnership,1,M,employee,0,178464.3533496013,buying property for renting out
1,-1277.4000077176793,29,masters degree,0,married,0,M,employee,0,183577.63454899887,profile education
1,-1307.7695508749125,40,secondary education,1,married,0,M,employee,0,286935.31356794585,buying a second-hand car
2,-3324.6192848381065,46,secondary education,1,married,0,M,partner,0,378245.27085891576,to buy a car
0,-4794.916236328602,44,secondary education,1,married,0,F,employee,0,151074.67026664055,education
3,-1179.7455073467993,40,masters degree,0,married,0,F,partner,0,263703.00961080275,transactions with the residential real estate
0,-2998.021056110952,44,secondary education,1,married,0,M,employee,0,149671.87336153275,university education
1,,44,masters degree,0,married,0,F,partner,0,,property renovation
0,-2100.1580364121405,59,masters degree,0,civil partnership,1,F,partner,0,195232.05660400208,housing transactions
0,-5127.7094813381,49,SECONDARY EDUCATION,1,civil partnership,1,F,employee,0,111475.43494099172,wedding ceremony
0,-4385.87525941638,62,secondary education,1,unmarried,4,F,partner,0,283243.50804230885,construction of own property
2,-1368.4384588822452,38,secondary education,1,married,0,F,employee,1,94689.08018650037,housing transactions
0,333288.8456606447,49,secondary education,1,married,0,F,retiree,0,63921.65226574219,construction of own property
0,-1986.353091939505,34,secondary education,1,married,0,F,employee,0,57214.608904625275,purchase of a car
1,-329.09124198111374,29,MASTERS DEGREE,0,married,0,M,employee,0,148751.43678066743,to own a car
1,-1226.058099068282,62,secondary education,1,married,0,M,partner,0,198309.13572090288,property
0,-361.1136568963737,24,masters degree,0,married,0,F,employee,1,57097.6169230749,property renovation
2,-5181.722842965532,34,secondary education,1,married,0,M,employee,0,130483.62552424733,cars
0,-2451.1327675477537,43,secondary education,1,married,0,F,employee,0,150376.5443066875,construction of own property
1,,34,secondary education,1,married,0,F,employee,0,,supplementary education
2,-1014.2913871222067,32,secondary education,1,married,0,M,employee,1,170836.7962087404,purchase of a car
0,-526.6435375412146,28,secondary education,1,unmarried,4,M,employee,1,168882.4740484578,going to university
1,-583.454663191861,22,secondary education,1,unmarried,4,M,employee,1,219553.17689183773,to become educated
2,-5267.039113974209,35,secondary education,1,married,0,F,partner,0,178657.02231077538,supplementary education
0,331245.97666643275,58,Secondary Education,1,married,0,M,retiree,0,174609.05735693814,to get asupplementary education
1,-627.072811319415,28,secondary education,1,married,0,M,employee,1,156419.0627531098,getting an education
1,-7587.931830277438,42,masters degree,0,unmarried,4,F,employee,0,113663.93398571375,building a property
0,-1590.3410027428579,46,secondary education,1,civil partnership,1,F,partner,0,198283.03984518087,getting higher education
1,-5120.877480487815,36,masters degree,0,unmarried,4,F,employee,0,80420.5414232873,to become educated
0,-734.4965998376656,32,secondary education,1,civil partnership,1,M,employee,0,215072.63950937788,having a wedding
0,-438.82037619020724,41,masters degree,0,married,0,F,partner,0,152716.00022813404,transactions with the residential real estate
1,-1089.3840434332594,44,secondary education,1,married,0,F,employee,0,54593.76877967209,getting higher education
0,-560.7886840606477,50,secondary education,1,married,0,F,employee,0,74287.39921080196,real estate transactions
0,,55,secondary education,1,civil partnership,1,F,retiree,0,,purchase of a car
0,-8975.254320109918,47,Secondary Education,1,married,0,F,partner,0,105822.83206396842,building a real estate
0,-499.7498117076764,30,secondary education,1,unmarried,4,F,civil servant,1,192129.9324245804,housing transactions
0,-11017.016615324254,55,SECONDARY EDUCATION,1,unmarried,4,F,partner,0,180377.19792631298,second-hand car purchase
0,-4041.6925644288976,38,SECONDARY EDUCATION,1,married,0,F,employee,0,98771.77116324072,construction of own property
0,-1470.5492008742106,44,masters degree,0,married,0,F,partner,0,343275.10157462663,buy real estate
0,-2100.2932490744784,42,bachelor degree,2,married,0,M,employee,0,172254.02844249475,profile education
1,-1754.1671642753065,30,secondary education,1,married,0,F,partner,0,167029.70202876403,property renovation
0,384512.57463889907,42,masters degree,0,civil partnership,1,M,retiree,0,283079.1317633061,to get asupplementary education
0,400460.4684024609,57,primary education,3,civil partnership,1,F,retiree,0,64017.87343784259,wedding ceremony
0,-2855.323599380049,40,secondary education,1,divorced,3,M,employee,0,230854.31976717035,car
2,-2807.1447271457487,26,Secondary Education,1,married,0,M,partner,0,161607.23731043786,purchase of the house for my family
0,-1596.6649990775825,46,masters degree,0,married,0,M,employee,0,243086.08996384963,buying property for renting out
0,-517.3306678123662,33,secondary education,1,married,0,F,employee,0,104649.36491397348,buy commercial real estate
0,,44,secondary education,1,married,0,F,employee,0,,car purchase
0,-12141.968301859917,51,secondary education,1,divorced,3,F,civil servant,0,94640.55192684014,car purchase
0,-297.0802601317351,25,masters degree,0,married,0,F,partner,0,170786.90732424715,property
0,-388.03762939787913,47,secondary education,1,unmarried,4,F,employee,0,106379.64686813488,purchase of the house
0,-6895.956732453691,44,secondary education,1,civil partnership,1,F,employee,0,334719.2653898357,property renovation
0,-1438.9845512478428,54,secondary education,1,unmarried,4,M,employee,0,126945.35895611506,housing transactions
0,400834.1331982341,57,secondary education,1,civil partnership,1,F,retiree,1,111002.89511503206,supplementary education
0,-6414.735262169732,54,secondary education,1,married,0,F,civil servant,0,162764.85539070956,building a real estate
2,-672.41087435128,28,masters degree,0,married,0,F,partner,1,169233.042036985,supplementary education
0,,46,SECONDARY EDUCATION,1,civil partnership,1,F,employee,0,,buying property for renting out
1,-1219.7747094000756,40,secondary education,1,civil partnership,1,F,employee,0,63900.354031794326,purchase of a car
1,-1545.8851819714587,35,bachelor degree,2,civil partnership,1,M,employee,0,151942.6221424401,to have a wedding
0,-7096.39482727621,57,secondary education,1,divorced,3,F,employee,0,185119.2300504213,buy residential real estate
0,-180.8599325162032,45,secondary education,1,married,0,F,employee,0,112778.9957745332,purchase of the house for my family
0,-80.78330821160098,25,secondary education,1,divorced,3,M,employee,1,114043.47464680533,car purchase
2,-95.40527508602301,31,secondary education,1,married,0,F,partner,0,90959.22496713822,buy real estate
1,-4407.49889610317,37,Masters Degree,0,married,0,F,civil servant,0,300610.7141255509,real estate transactions
1,-3186.563787565995,31,secondary education,1,married,0,F,employee,1,121145.86800499965,to get asupplementary education
0,-974.110593206868,26,masters degree,0,unmarried,4,M,employee,0,146307.2625620233,construction of own property
0,-2066.145397872708,61,masters degree,0,unmarried,4,F,partner,0,267276.2346627761,real estate transactions
0,,59,SECONDARY EDUCATION,1,married,0,F,retiree,0,,buying a second-hand car
0,-467.10777691082086,37,Secondary Education,1,married,0,M,partner,0,125462.01116707039,car purchase
0,329569.29868782405,69,masters degree,0,married,0,M,retiree,0,87780.83147067805,cars
2,-4312.439694296603,29,masters degree,0,married,0,F,partner,0,152345.62791549866,building a real estate
0,-1654.6789030124066,23,secondary education,1,unmarried,4,M,employee,0,134460.85854367662,construction of own property
0,331618.28663682146,62,Masters Degree,0,married,0,F,retiree,0,144542.49406128013,purchase of my own house
0,391811.44592866494,57,SECONDARY EDUCATION,1,civil partnership,1,F,retiree,0,115662.33744915856,wedding ceremony
2,-2327.3097656410146,50,secondary education,1,married,0,M,employee,0,330759.52835402783,property
1,-1019.1986120214934,49,secondary education,1,married,0,F,partner,0,182407.2635647813,second-hand car purchase
0,-531.1483818639514,27,secondary education,1,married,0,M,employee,0,425688.6958473213,university education
2,-2497.631084852892,29,secondary education,1,married,0,F,partner,0,88411.12186951697,to own a car
0,-1157.6424101858804,51,masters degree,0,married,0,M,employee,0,436604.4471546829,housing
1,-1179.2254416068429,44,secondary education,1,married,0,F,employee,0,242183.5932373348,purchase of the house for my family
1,-2622.968858721678,40,secondary education,1,married,0,M,employee,1,166450.8759096615,buying a second-hand car
1,364083.79948270787,51,SECONDARY EDUCATION,1,married,0,M,retiree,0,224070.2776464489,buying my own car
0,-357.56983582710143,46,secondary education,1,civil partnership,1,F,employee,0,154723.10298801542,transactions with my real estate
1,-2776.940573020179,45,secondary education,1,married,0,M,partner,0,136487.4322415963,real estate transactions
1,-5613.416460111333,48,secondary education,1,married,0,F,partner,0,108130.29589573137,property
0,-796.2868144902551,57,secondary education,1,married,0,F,employee,0,108261.31176828989,buy residential real estate
0,-332.17398765182406,45,secondary education,1,married,0,F,employee,0,185984.5641682204,purchase of my own house
0,397844.8485736729,60,masters degree,0,married,0,F,retiree,0,255055.8728823748,purchase of the house for my family
2,-795.6642229661118,44,secondary education,1,civil partnership,1,F,civil servant,0,161486.47179828378,property renovation
0,353044.32267322944,60,secondary education,1,divorced,3,F,retiree,0,266808.20804398245,buying a second-hand car
1,-3134.9666014335053,27,masters degree,0,married,0,M,partner,0,264001.34039448353,university education
0,-259.2250879204447,53,secondary education,1,civil partnership,1,F,employee,1,72335.4797384938,buy residential real estate
0,-721.6671817731097,42,secondary education,1,civil partnership,1,F,civil servant,0,177339.13710599602,having a wedding
0,,46,secondary education,1,civil partnership,1,F,partner,0,,to own a car
2,-489.73216568967865,26,secondary education,1,unmarried,4,F,employee,0,193198.7272204561,car
0,-2424.957135775948,25,masters degree,0,unmarried,4,M,partner,0,216826.0020088584,buying my own car
0,-1345.2369062748787,22,secondary education,1,married,0,F,civil servant,0,108491.84325829614,purchase of my own house
0,,33,secondary education,1,married,0,F,civil servant,0,,car
2,-678.7279585945463,26,Masters Degree,0,married,0,M,partner,0,320899.7435503585,cars
0,389107.9909298472,48,secondary education,1,married,0,F,retiree,0,126188.72512138152,transactions with my real estate
0,-4095.7821797836896,57,secondary education,1,civil partnership,1,M,employee,0,90228.09015353397,to have a wedding
1,-354.9774870806288,37,secondary education,1,married,0,F,employee,0,108474.14518263088,buying a second-hand car
0,-318.26939105323373,35,bachelor degree,2,married,0,F,employee,0,307397.2878562629,construction of own property
0,,31,masters degree,0,unmarried,4,F,employee,0,,car purchase
0,-532.212965283856,26,masters degree,0,civil partnership,1,M,partner,0,233766.81591213212,wedding ceremony
1,-935.3733235810124,28,bachelor degree,2,married,0,F,employee,0,234471.62108468398,building a real estate
0,-2663.188373269125,38,secondary education,1,married,0,F,partner,0,211166.5181382989,profile education
0,-544.1656824219605,31,secondary education,1,unmarried,4,F,employee,0,119991.00468711025,building a real estate
0,-553.0405538933621,26,secondary education,1,unmarried,4,M,employee,1,121068.50299061285,buying my own car
0,-4779.202040103304,50,secondary education,1,unmarried,4,F,employee,0,86992.00275025204,housing
0,401090.0582086254,60,SECONDARY EDUCATION,1,married,0,M,retiree,0,162240.437193644,car
0,-1149.6506303245328,38,secondary education,1,married,0,F,employee,0,71448.94531558861,building a property
0,395151.3570882657,52,secondary education,1,married,0,F,retiree,0,305705.24656460097,purchase of the house for my family
1,-1991.3955312865514,42,secondary education,1,married,0,M,employee,0,101281.22889443107,buy commercial real estate
0,-108.04400519278065,51,secondary education,1,widow / widower,2,F,employee,0,141991.43950379727,going to university
0,-4705.805004341361,56,secondary education,1,married,0,F,employee,0,58429.24900777133,housing
0,-722.6599458448883,21,secondary education,1,unmarried,4,M,employee,0,95312.92447115305,buying property for renting out
2,-486.80197549975145,39,secondary education,1,married,0,F,partner,0,72769.21168999292,purchase of my own house
0,-151.35363946779788,44,secondary education,1,civil partnership,1,F,partner,0,159481.08345973518,wedding ceremony
1,-4509.57235074798,40,SECONDARY EDUCATION,1,married,0,F,employee,0,160853.2468215327,buying property for renting out
0,334851.4400740864,57,masters degree,0,married,0,F,retiree,0,173774.9603228916,property
1,,37,secondary education,1,civil partnership,1,F,employee,0,,transactions with my real estate
3,,31,secondary education,1,married,0,F,employee,0,,to own a car
0,-687.8307082693398,50,secondary education,1,married,0,F,employee,0,107300.64842626416,education
0,-1011.8741863553728,37,secondary education,1,married,0,M,employee,1,94860.1324158432,purchase of the house
2,-709.7598903754431,36,secondary education,1,married,0,F,partner,0,104792.5392067544,housing
0,-430.78512520213513,37,secondary education,1,civil partnership,1,F,partner,0,142369.00339161765,to buy a car
0,-7965.539628937786,53,masters degree,0,married,0,F,civil servant,0,337524.8865896478,housing
1,,38,masters degree,0,married,0,M,employee,0,,transactions with my real estate
0,-221.04933964034768,36,bachelor degree,2,married,0,M,employee,0,51022.43000010443,to own a car
2,,43,Secondary Education,1,civil partnership,1,F,employee,0,,to have a wedding
0,-831.6161977850978,30,secondary education,1,married,0,M,partner,0,141965.35551045337,to become educated
2,-1090.4921451407238,37,masters degree,0,married,0,F,civil servant,0,173370.78129960597,getting higher education
0,-183.57086323439262,25,bachelor degree,2,unmarried,4,M,civil servant,0,137395.3480100755,education
0,-767.6321393420739,41,secondary education,1,married,0,F,employee,1,175497.35689551206,to get asupplementary education
0,-2105.90577259993,35,secondary education,1,unmarried,4,F,civil servant,0,138143.57321682962,buy residential real estate
2,-2814.8094475055436,25,secondary education,1,married,0,F,employee,0,210670.34028631702,university education
0,-1678.669860884306,43,secondary education,1,married,0,M,employee,0,98217.7852813256,purchase of the house
0,-1501.3108623076514,23,bachelor degree,2,married,0,F,civil servant,0,195264.2333384413,property renovation
2,-2027.7079904018208,31,secondary education,1,married,0,M,employee,0,97732.55578535829,buy residential real estate
0,-1429.0941251039499,25,bachelor degree,2,married,0,F,partner,0,169674.01718577053,buying property for renting out
0,-2014.8324232946409,57,secondary education,1,married,0,M,employee,0,54856.488134979554,buying a second-hand car
0,-3504.024878686514,41,Secondary Education,1,married,0,M,employee,0,117209.07355075805,buy commercial real estate
0,-4645.641240415338,52,masters degree,0,married,0,F,employee,0,372940.19244923093,university education
3,,39,secondary education,1,unmarried,4,F,employee,0,,real estate transactions
1,-12059.722194603904,54,secondary education,1,married,0,F,civil servant,0,111891.86614968488,transactions with the residential real estate
0,,45,secondary education,1,married,0,M,employee,0,,buy real estate
1,-2303.5671360894576,59,secondary education,1,married,0,F,employee,0,75142.61571038517,buying a second-hand car
1,-2537.3426233908376,39,masters degree,0,married,0,F,employee,0,142148.70679506887,getting higher education
1,-272.208614102014,28,secondary education,1,unmarried,4,M,employee,0,93743.0310244597,property renovation
0,-3311.5442629357417,52,secondary education,1,unmarried,4,F,partner,0,220726.2934902908,property
0,386183.74005511927,58,secondary education,1,married,0,F,retiree,0,80616.06865044122,purchase of a car
0,379049.9753194722,63,secondary education,1,civil partnership,1,F,retiree,0,52440.915425506864,building a real estate
0,,39,secondary education,1,widow / widower,2,F,employee,0,,getting an education
0,370595.94561606256,40,secondary education,1,civil partnership,1,M,retiree,0,82667.40920742246,wedding ceremony
0,,45,masters degree,0,married,0,F,employee,1,,getting an education
0,,24,masters degree,0,civil partnership,1,M,partner,0,,car
0,-4770.449059749941,49,secondary education,1,divorced,3,F,civil servant,0,65760.91254883204,to become educated
1,,29,secondary education,1,married,0,M,partner,0,,supplementary education
0,-839.9167375594203,45,primary education,3,married,0,M,partner,1,229539.36043600136,real estate transactions
0,-1462.009287351626,38,secondary education,1,unmarried,4,F,employee,1,217061.91824642665,property renovation
0,-245.4475214061541,40,secondary education,1,married,0,M,employee,0,141565.52626142072,buy commercial real estate
0,-2747.13218861989,38,secondary education,1,married,0,F,partner,0,191940.9713527197,housing
0,,62,secondary education,1,married,0,F,retiree,0,,to get asupplementary education
0,337187.8680203521,63,secondary education,1,married,0,F,retiree,0,162439.58229306006,construction of own property
0,-1897.453502179891,65,secondary education,1,married,0,F,employee,0,121132.25241325455,building a property
0,-4664.837665431185,45,masters degree,0,civil partnership,1,F,partner,0,159546.32289609214,building a real estate
0,-5003.783984735359,56,Secondary Education,1,married,0,F,employee,0,393814.67450613296,education
0,-1645.7682104427358,33,masters degree,0,married,0,M,employee,0,156783.74977474654,profile education
3,-6660.163598173278,42,Masters Degree,0,married,0,M,civil servant,0,465213.73441744345,buying property for renting out
0,-2148.2142458701537,27,bachelor degree,2,married,0,F,employee,0,111021.1494798981,to get asupplementary education
0,-973.3039095563877,58,secondary education,1,divorced,3,F,employee,1,200178.36266429359,getting higher education
2,-1892.6769842955327,32,masters degree,0,divorced,3,F,employee,0,136064.54157602807,getting an education
1,-686.0022566727482,36,masters degree,0,married,0,F,partner,0,397263.3610059603,second-hand car purchase
0,-3280.1916249421233,50,masters degree,0,divorced,3,F,partner,0,197658.42945841237,transactions with my real estate
0,-620.9447718627079,26,masters degree,0,unmarried,4,F,partner,0,218357.08442811575,buying my own car
0,-4611.244402314884,46,secondary education,1,married,0,F,partner,0,283535.1453528275,transactions with my real estate
0,,64,secondary education,1,widow / widower,2,F,retiree,0,,education
0,,27,bachelor degree,2,married,0,F,employee,0,,buying my own car
2,-3092.259823026416,56,masters degree,0,married,0,M,employee,0,1103455.433313446,purchase of the house for my family
0,-473.3614033189256,35,masters degree,0,married,0,F,employee,0,201215.33654464872,construction of own property
1,-634.7554082252725,39,secondary education,1,married,0,F,employee,0,109708.14968968477,buy commercial real estate
0,-6347.0770825762,43,masters degree,0,married,0,F,partner,0,321966.0426118473,cars
2,-2448.2826752364585,38,secondary education,1,married,0,M,employee,0,168148.0388596904,going to university
0,-5645.2343658031,46,secondary education,1,married,0,M,partner,0,142969.27730403727,transactions with the residential real estate
1,-337.71916966241827,34,secondary education,1,married,0,M,partner,0,257765.15089934753,buying property for renting out
0,392171.1468590161,60,masters degree,0,unmarried,4,F,retiree,0,161225.63363962702,purchase of the house
0,-734.0413661522036,62,secondary education,1,civil partnership,1,F,employee,0,214954.1948941165,wedding ceremony
0,-7671.656781200537,62,secondary education,1,widow / widower,2,F,employee,0,240900.65164508327,to get asupplementary education
0,-1855.9956982821093,41,secondary education,1,married,0,M,employee,0,169113.3577023254,construction of own property
0,-11252.532276074287,55,masters degree,0,widow / widower,2,F,employee,0,108775.64112810213,buying my own car
0,,33,masters degree,0,married,0,F,partner,0,,building a real estate
0,,55,secondary education,1,civil partnership,1,F,retiree,1,,having a wedding
1,-1019.6140705451468,25,secondary education,1,married,0,F,employee,0,83606.21130093379,cars
0,-2411.3562383342005,43,secondary education,1,civil partnership,1,F,partner,0,106645.89178044267,getting an education
0,-1527.4494136607782,34,secondary education,1,married,0,F,partner,0,49467.95777967025,housing transactions
2,-1777.1047707768862,33,secondary education,1,married,0,F,partner,1,263545.0864020765,buying my own car
20,-2232.7761130591684,34,SECONDARY EDUCATION,1,unmarried,4,M,employee,0,53971.576720550285,purchase of the house
2,-7013.858534654704,46,secondary education,1,married,0,M,employee,0,482919.5296031768,transactions with my real estate
0,-548.3432217949824,31,masters degree,0,civil partnership,1,M,employee,0,280748.9242553667,to have a wedding
2,-1157.6106031909662,35,masters degree,0,married,0,M,employee,0,153535.1734959808,getting higher education
2,-3336.911681446518,36,masters degree,0,married,0,M,partner,0,590384.7318229632,university education
0,-186.07934688583615,27,masters degree,0,married,0,F,employee,0,104319.34318212778,buying a second-hand car
2,-5565.887399563754,40,secondary education,1,married,0,F,civil servant,0,89906.20359169203,second-hand car purchase
0,340542.62758370553,64,masters degree,0,married,0,F,retiree,0,134153.28290161578,construction of own property
0,401123.55420327577,61,Secondary Education,1,married,0,F,retiree,0,110723.93152747767,construction of own property
0,-5864.638503023955,57,secondary education,1,civil partnership,1,F,civil servant,0,131843.32571184158,having a wedding
0,-3731.052728170544,49,MASTERS DEGREE,0,married,0,M,civil servant,0,167170.1123188324,car purchase
0,,47,secondary education,1,married,0,F,employee,0,,building a property
0,-4723.051610715602,53,masters degree,0,divorced,3,F,employee,0,182890.60297718766,buying property for renting out
0,-2006.292876861013,30,bachelor degree,2,unmarried,4,F,partner,1,192498.1898207024,building a property
0,-1412.1497948356605,26,MASTERS DEGREE,0,unmarried,4,F,employee,0,116362.01815072224,transactions with my real estate
0,348819.88796937524,61,secondary education,1,civil partnership,1,M,retiree,0,145104.04904142788,having a wedding
0,-2441.683354646919,48,Secondary Education,1,married,0,F,employee,0,193882.122381592,profile education
1,-5823.4189103344115,50,secondary education,1,unmarried,4,F,partner,0,133947.06499000124,getting higher education
0,-1922.0245628304465,27,masters degree,0,civil partnership,1,F,partner,0,195283.4403103998,transactions with the residential real estate
2,-925.290564923228,34,secondary education,1,civil partnership,1,F,employee,0,113248.19581720035,having a wedding
1,-5883.383677119742,36,secondary education,1,married,0,F,employee,0,48686.31272403942,building a property
0,,66,secondary education,1,divorced,3,F,retiree,1,,buy commercial real estate
1,-231.36334684832352,32,secondary education,1,married,0,F,partner,0,217083.1566619405,education
1,-781.1669343207344,24,MASTERS DEGREE,0,unmarried,4,F,employee,0,89124.77161811119,purchase of my own house
0,364655.1033184257,70,secondary education,1,married,0,M,retiree,0,137553.2314726301,getting an education
0,,58,masters degree,0,married,0,M,employee,0,,cars
0,-1100.6618193559202,46,secondary education,1,civil partnership,1,M,partner,0,163690.4265795635,property renovation
0,373994.3393052778,57,masters degree,0,divorced,3,F,retiree,0,111322.87855082804,car
0,-2504.7000688719722,34,secondary education,1,married,0,F,employee,0,258743.07080614555,housing transactions
2,-385.00987745831634,28,secondary education,1,civil partnership,1,F,partner,1,172643.26540322026,to become educated
0,-3556.890657859108,44,primary education,3,married,0,M,employee,0,97843.1099136437,to get asupplementary education
0,,51,SECONDARY EDUCATION,1,civil partnership,1,F,partner,0,,having a wedding
0,-1724.761807530146,53,secondary education,1,divorced,3,M,employee,0,66694.06279723809,supplementary education
3,-4539.209316659609,53,Secondary Education,1,civil partnership,1,M,employee,0,182072.1010915178,having a wedding
2,-4363.248030731231,41,primary education,3,divorced,3,F,employee,0,171477.22194917154,buy commercial real estate
0,-3735.0962498664644,27,masters degree,0,unmarried,4,F,partner,0,134660.65380844154,real estate transactions
0,338686.85578625626,71,secondary education,1,married,0,F,retiree,0,196347.43843213085,going to university
0,-862.4431206325854,43,secondary education,1,married,0,F,employee,0,271033.9097299506,housing transactions
2,-5149.686869231374,43,secondary education,1,married,0,F,employee,0,217109.22037021094,transactions with the residential real estate
0,-235.51204023565728,47,secondary education,1,civil partnership,1,M,employee,1,159978.67287658394,purchase of the house
1,,29,masters degree,0,married,0,F,employee,0,,buying a second-hand car
0,-422.1566558111698,48,masters degree,0,married,0,F,partner,0,232443.1276939978,property
1,-1344.219352863338,42,secondary education,1,unmarried,4,F,employee,0,252600.7698603055,buy real estate
0,-3991.235148654806,41,SECONDARY EDUCATION,1,unmarried,4,M,partner,0,133390.59051909976,buying my own car
0,364967.3599389415,62,MASTERS DEGREE,0,divorced,3,M,retiree,0,374378.1066726975,buying a second-hand car
0,-335.60297727755767,42,secondary education,1,civil partnership,1,F,employee,1,125780.69611210795,having a wedding
0,-1427.500573524497,57,secondary education,1,married,0,F,partner,1,256759.69602466034,purchase of a car
0,371311.828239263,59,secondary education,1,married,0,F,retiree,0,68787.51098137736,purchase of the house for my family
2,-2007.7276397584608,29,masters degree,0,married,0,F,employee,0,131608.4687674086,transactions with my real estate
0,359329.42792478524,49,Secondary Education,1,married,0,F,retiree,0,138401.40189098383,property
1,397819.04474527814,62,masters degree,0,married,0,F,retiree,0,138941.09856672757,university education
0,-914.7413614100528,52,masters degree,0,married,0,M,partner,0,340467.576745348,cars
0,-3664.251443912793,46,secondary education,1,married,0,F,partner,0,284969.54694197373,to own a car
1,-455.8905320699719,45,secondary education,1,unmarried,4,M,employee,0,101915.78966185807,to get asupplementary education
0,-927.4212795497556,46,secondary education,1,married,0,F,employee,0,44289.171627527336,buy real estate
1,-1014.7233855484523,45,primary education,3,unmarried,4,M,employee,0,298488.4695804951,going to university
1,-688.1805153101501,33,masters degree,0,married,0,M,employee,0,229105.2466617513,buying my own car
1,-2933.4815559444323,51,secondary education,1,married,0,M,employee,1,106623.29415025744,second-hand car purchase
0,360965.65594826353,50,PRIMARY EDUCATION,3,married,0,M,retiree,0,104293.02287659662,housing transactions
0,-2261.8630175020085,54,secondary education,1,married,0,M,employee,1,169934.3383609784,to buy a car
2,-570.087127363906,32,masters degree,0,married,0,F,partner,0,80718.48274479363,housing transactions
1,-239.4701198049339,43,SECONDARY EDUCATION,1,civil partnership,1,F,partner,0,49419.02231508873,real estate transactions
2,,43,secondary education,1,married,0,M,employee,0,,property renovation
0,-4654.419322941819,41,masters degree,0,married,0,F,employee,0,129857.683434881,education
0,-1121.1912498474471,47,secondary education,1,married,0,F,employee,0,147081.59428718788,housing transactions
3,-2577.689338833121,30,secondary education,1,divorced,3,F,partner,0,164660.939196911,purchase of the house for my family
0,-994.1569447442357,38,masters degree,0,unmarried,4,M,employee,0,121227.20298422106,property renovation
1,-2238.22969031219,39,secondary education,1,married,0,M,partner,0,243776.09080242075,housing
0,-1707.7833241437945,68,secondary education,1,widow / widower,2,F,employee,0,268332.3210296619,property renovation
0,,31,secondary education,1,married,0,F,partner,0,,property
0,-369.33084481278564,36,secondary education,1,civil partnership,1,M,employee,1,193080.1833399712,to own a car
2,-6448.446985871432,34,secondary education,1,married,0,M,employee,0,279776.3343670781,buying a second-hand car
0,,48,secondary education,1,married,0,M,employee,0,,buying a second-hand car
0,-1302.130735608177,26,MASTERS DEGREE,0,married,0,F,civil servant,0,179528.08399205745,housing transactions
1,-2274.0430645064207,28,masters degree,0,married,0,F,partner,0,265480.3175066538,to get asupplementary education
1,-3122.72156397519,41,secondary education,1,married,0,F,civil servant,0,160915.00576002116,purchase of a car
1,-1363.2247203298864,26,secondary education,1,unmarried,4,M,employee,0,67160.01395014406,car purchase
2,-827.0193438366664,42,secondary education,1,married,0,F,employee,0,68701.74701852122,building a property
0,334446.1895456485,50,secondary education,1,married,0,F,retiree,0,94158.08934125204,housing
0,353368.73662804783,66,secondary education,1,married,0,F,retiree,0,106716.1176812922,buy real estate
0,-2900.527175723212,50,secondary education,1,married,0,F,employee,0,122720.74097235172,real estate transactions
0,-3834.9518221170415,30,masters degree,0,civil partnership,1,F,civil servant,0,157218.2506935454,wedding ceremony
0,-745.3722055530577,38,secondary education,1,divorced,3,F,employee,0,155885.37173305856,to buy a car
0,-2736.5459929101244,31,secondary education,1,divorced,3,M,employee,0,159627.027696448,real estate transactions
0,-4117.645688658775,45,secondary education,1,married,0,F,employee,0,140741.77492068507,housing transactions
0,-3726.74296671822,35,secondary education,1,married,0,F,employee,0,72851.6154938682,buy commercial real estate
